WN,4126,PHX,PDX,31,1009,18
WN,549,RSW,MDW,14,1105,12
WN,1901,SAN,SFO,67,447,87
WN,4742,SAN,SJC,13,417,10
WN,3504,SDF,LAS,-1,1624,-7
WN,1679,STL,DEN,1,770,0
WN,728,TPA,BUF,10,1053,3
UA,1680,SJU,ORD,5,2072,-8
US,473,PHX,MSP,-3,1276,-15
US,498,PHX,DCA,-4,1979,-37
US,596,SFO,PHX,1,651,7
AA,99,ORD,PDX,3,1739,-19
AA,278,PHX,ORD,37,1440,24
AA,1016,MCO,JFK,-5,944,9
AA,1591,DFW,SEA,0,1660,-17
AA,2203,DFW,MCO,24,985,20
AA,1519,MEM,DFW,-4,432,-9
AA,2431,MSP,DFW,0,852,21
AA,2461,DFW,LAX,26,1235,10
AS,322,SEA,SJC,-6,697,-6
B6,392,TPA,BOS,17,1185,8
DL,1434,HNL,LAX,25,2556,6
DL,1978,ATL,RIC,-7,481,-9
DL,2248,DTW,LGA,-3,502,-14
DL,2366,MSP,BDL,3,1050,-6
DL,2587,DTW,PDX,-1,1953,-12
DL,53,MSP,DTW,6,528,-1
DL,1717,MSP,BWI,-2,936,-19
DL,1785,MSP,PIT,-6,726,-25
DL,1883,SLC,LAS,2,368,-9
EV,4499,IAH,MCI,23,643,8
EV,4659,IAH,XNA,-2,438,-11
EV,4974,SHV,ATL,-3,551,-12
EV,5287,MSP,RIC,47,970,21
EV,5487,DTW,BHM,-3,625,-13
EV,5603,DTW,PIA,-7,346,-18
EV,5551,JAN,ATL,-10,341,-27
HA,30,OGG,SEA,2,2640,-5
MQ,3420,SPI,DFW,-4,630,6
MQ,3546,LIT,DFW,36,304,40
OO,5326,SFO,SBP,-1,190,-7
OO,4530,DTW,CVG,-1,229,-7
OO,2625,LAX,TUS,-6,451,-5
OO,5638,SFO,SBA,53,262,53
OO,6331,CID,ORD,19,196,14
UA,809,SNA,DEN,-2,846,17
EV,4931,DTW,CAK,-2,133,-9
EV,5997,DEN,CID,15,692,11
EV,3964,TVC,ORD,-7,224,-3
EV,4736,MKE,CLE,-8,328,-28
EV,5542,ATL,AGS,-4,143,-11
OO,6198,DSM,ORD,29,299,13
OO,6328,ORD,ASE,31,1013,47
UA,226,DEN,DSM,-1,589,-11
B6,951,BOS,MCO,73,1121,59
EV,4576,EWR,GRR,-4,605,-3
F9,190,DEN,FAR,52,627,70
OO,5408,MBS,ORD,26,222,11
UA,607,LAS,DEN,-6,628,9
DL,1323,DTW,RSW,4,1084,-17
OO,4820,LAX,BOI,95,674,92
UA,228,EWR,RSW,6,1068,-12
US,642,PHX,DEN,0,602,0
US,743,PHL,ORD,-1,678,23
US,802,RSW,PHL,-10,993,-2
US,1712,PHX,PHL,25,2075,6
US,1783,DFW,CLT,14,936,4
US,1854,PHX,CLT,21,1773,9
US,2057,PHL,PBI,8,951,11
WN,613,ATL,HOU,30,696,18
WN,359,ATL,MSP,0,907,2
WN,340,BUR,OAK,21,325,19
WN,809,DEN,MSP,27,680,37
WN,140,EWR,DEN,5,1605,24
WN,1138,FLL,CMH,7,973,8
WN,4371,IND,DCA,-5,500,-18
WN,1591,LAS,PHL,18,2176,-10
WN,2102,LAS,SJC,-2,386,-16
WN,664,LAX,OAK,9,337,0
WN,2874,LGA,MDW,-3,725,-21
WN,1084,MCI,MDW,10,405,-9
WN,174,MCO,ROC,7,1033,11
WN,1129,MHT,BWI,1,377,-5
WN,3138,PHX,OAK,29,646,21
WN,4543,SMF,BUR,-2,358,-10
WN,1583,SNA,SJC,0,342,-10
WN,1053,TPA,ATL,9,406,-1
WN,1044,HOU,MAF,27,441,32
WN,428,OAK,SNA,34,371,28
WN,682,PHX,ABQ,24,328,19
US,574,PHX,TPA,-1,1788,-6
AA,151,ORD,DEN,-3,888,24
AA,74,CLE,DFW,-3,1021,-12
AA,978,DFW,COS,23,592,19
AA,379,SFO,DFW,9,1464,35
AA,383,DFW,DCA,7,1192,-7
AA,1344,DFW,DEN,47,641,40
AA,1152,DFW,LGA,32,1389,16
AA,1612,ORD,BOS,0,867,-17
AS,14,SEA,EWR,-3,2402,-22
AS,507,SNA,SEA,-7,978,-17
B6,511,FLL,AUS,1,1105,-9
B6,808,STT,BOS,-5,1693,-12
DL,1411,MSP,PDX,-5,1426,-21
AA,1365,AUS,DFW,3,190,18
DL,2187,JFK,SLC,-2,1990,-20
DL,2256,MCI,ATL,-4,692,-23
DL,1490,DTW,LAS,0,1749,-9
DL,1509,DEN,ATL,-5,1199,-18
DL,1546,MSP,CMH,0,626,-6
DL,1943,ATL,MCO,-4,404,-5
B6,1237,BOS,DTW,7,632,0
EV,4165,FNT,ORD,0,223,11
EV,4352,EWR,CVG,-2,569,-1
EV,5342,ATL,EVV,-5,350,-10
EV,5345,DTW,CLE,7,95,-6
EV,5356,PHF,ATL,-6,508,-9
MQ,2870,PNS,DFW,52,604,56
HA,186,HNL,OGG,-4,100,-9
MQ,2968,STL,ORD,32,258,12
MQ,3208,DFW,BIS,81,977,78
MQ,3261,GRK,DFW,55,134,66
MQ,3367,DFW,HOU,45,247,51
NK,188,DTW,LGA,0,502,-12
NK,203,BOS,PBI,-1,1197,-5
NK,904,DFW,MCO,-8,985,-13
OO,4805,DTW,SBN,-5,157,-3
OO,4997,GRR,IAH,12,1042,25
UA,244,EWR,PHX,16,2133,2
UA,596,IAH,BOS,33,1597,36
UA,1089,IAH,MCO,47,854,41
UA,1225,HNL,LAX,7,2556,3
EV,4147,DAY,ORD,-1,240,-12
F9,216,DEN,AUS,38,775,63
UA,460,LAX,SFO,-1,337,-4
B6,283,JFK,MCO,-4,944,-7
B6,2783,BOS,RDU,-4,612,-13
EV,3959,MOT,DEN,-11,604,-19
EV,4487,MSY,EWR,-8,1167,-21
EV,4684,EWR,SDF,-6,642,-7
EV,5662,IAH,LCH,3,127,-9
HA,310,OGG,KOA,14,84,14
B6,1011,BOS,ORD,-2,867,-8
OO,6201,DEN,AUS,42,775,65
OO,5207,SFO,SAN,-6,447,-3
US,2032,CLT,JAX,-4,328,-21
UA,519,LAX,EWR,-1,2454,-28
AA,152,PHX,MIA,115,1972,117
NK,645,DTW,TPA,36,983,23
OO,6206,DEN,PHX,91,602,107
OO,6280,SFO,SNA,53,372,51
OO,5510,PSP,DEN,-6,776,23
US,755,PHL,LAX,1,2402,4
US,783,ORD,PHL,-2,678,-9
US,1708,PHL,BOS,-4,280,11
US,1843,CLT,ATL,-5,226,-12
US,2044,PHL,LGA,-6,96,-9
UA,690,ORD,LGA,-3,733,-27
UA,735,DEN,SFO,94,967,90
UA,741,LGA,ORD,-4,733,-27
UA,746,IAH,LAX,-1,1379,-16
UA,785,LAX,LIH,-2,2615,-1
VX,909,LAS,SFO,-6,414,-19
WN,579,BDL,BWI,25,283,17
WN,1027,BOS,MKE,-2,860,4
WN,4207,BWI,IND,-2,516,5
WN,2045,BWI,PWM,-6,452,-9
WN,39,DAL,HOU,-3,239,-9
WN,789,DCA,MSY,23,969,28
WN,1549,DTW,MDW,-5,228,-9
WN,1584,GEG,LAS,0,806,-1
WN,4999,HOU,DAL,41,239,36
WN,3499,LAS,LAX,52,236,41
WN,3483,LAS,RNO,0,345,-10
WN,960,LAX,LAS,17,236,18
WN,1652,LAX,TUS,20,451,31
WN,144,MCI,MCO,-1,1072,-5
WN,1569,MDW,DEN,7,895,16
WN,1670,MDW,LAS,1,1521,-11
WN,1271,PHX,DEN,28,602,32
WN,2010,PHX,HOU,39,1020,40
WN,164,RNO,LAS,0,345,-10
WN,570,SAT,BWI,16,1407,-9
WN,892,SEA,LAS,12,867,2
WN,978,PHX,BWI,31,1999,5
UA,1211,SFO,RDU,27,2400,11
UA,1419,ORD,SEA,28,1721,2
UA,1475,ORD,MCO,133,1005,121
UA,1605,ORD,EWR,0,719,17
US,463,ORD,CLT,-3,599,-22
AA,178,DCA,DFW,46,1192,58
AA,209,LAX,SFO,-8,337,-12
AA,1092,DFW,PHL,74,1303,58
AA,1120,LGA,DFW,-3,1389,-16
AA,1337,DFW,LAS,101,1055,92
AA,1636,RSW,DFW,33,1017,42
AA,2265,DFW,SFO,4,1464,-16
AS,103,SEA,ANC,0,1448,-15
AS,604,SEA,LAS,-4,867,-8
AS,696,SEA,GEG,-1,224,1
B6,904,RSW,BDL,16,1180,10
B6,1036,SJU,STT,-8,68,-5
DL,554,RSW,ATL,-4,515,-20
DL,1072,ATL,PIT,-3,526,-17
DL,1292,ATL,IAH,9,689,10
DL,1314,ATL,CMH,31,447,20
AA,395,SJU,ORD,308,2072,299
AA,937,DFW,EGE,35,721,17
DL,2056,MCO,LGA,1,950,-4
DL,2362,LAX,JFK,8,2475,-7
DL,2447,LGA,ATL,-3,762,-30
DL,2469,MSP,TPA,6,1306,-6
DL,2471,AUS,ATL,-4,813,-8
DL,2503,JFK,MIA,-3,1089,-29
DL,138,MCO,DTW,-1,957,1
DL,1527,ATL,FLL,-1,581,-19
DL,1832,PNS,ATL,-10,271,-21
EV,4291,CRP,IAH,-3,201,18
EV,4975,LGA,CLT,-6,544,-40
EV,5033,DTW,OMA,-4,651,0
EV,5126,DFW,ATL,-1,731,-8
EV,5138,GRB,ATL,-4,774,-15
EV,5296,VPS,ATL,0,250,-9
EV,5447,LGA,BNA,-3,764,-16
EV,5267,ABE,ATL,0,692,-21
HA,301,ITO,HNL,-3,216,-2
HA,326,HNL,OGG,11,100,10
MQ,2914,ORD,LEX,0,323,23
MQ,2890,MLI,ORD,-2,139,-14
MQ,3029,ORD,SYR,-1,607,-14
MQ,3067,AMA,DFW,32,312,24
MQ,3299,ACT,DFW,73,89,72
MQ,3312,DFW,BPT,-5,270,31
OO,4671,MSP,GRB,-6,252,-18
OO,7405,MSP,ABR,-3,257,-11
OO,4491,SEA,PDX,-4,129,-8
OO,4542,MSP,DAY,-3,574,-23
OO,5553,PDX,SFO,0,550,-13
OO,6402,SFO,EUG,20,451,16
OO,6566,PHX,GJT,-6,438,0
OO,6611,FLG,PHX,4,119,22
OO,7375,MSP,BRD,-4,114,-18
UA,1043,ORD,BOS,16,867,-7
DL,1288,DTW,IND,17,231,-2
EV,4662,ORD,CLT,33,599,21
MQ,2894,CHS,MIA,-6,489,-15
UA,438,LAX,ORD,14,1744,-4
EV,4138,GRK,IAH,22,166,23
EV,5967,BNA,DEN,16,1014,26
EV,6164,LEX,ORD,-13,323,-9
UA,1062,DCA,DEN,0,1476,23
DL,1109,FLL,DTW,20,1127,12
EV,4270,CMH,DEN,-5,1154,10
NK,363,ATL,IAH,26,689,35
OO,6326,SFO,FAT,2,158,11
UA,1253,LAX,IAD,5,2288,-1
DL,2021,DTW,PHX,0,1671,8
EV,5906,HSV,DEN,-20,1048,-17
US,709,PHL,SFO,-4,2521,-7
US,1721,PHL,MSY,-7,1089,4
US,2024,DEN,CLT,20,1337,42
US,2088,RDU,CLT,-2,130,-14
UA,1029,BWI,DEN,309,1491,316
VX,486,LAX,LAS,-2,236,-8
WN,772,ATL,RDU,15,356,6
WN,707,DCA,MDW,0,601,6
WN,362,DEN,ABQ,34,349,56
WN,2408,LAS,OAK,11,407,-1
WN,1821,MCI,MSP,5,393,3
WN,3658,ABQ,HOU,15,759,10
WN,646,PHX,MDW,6,1444,-17
WN,127,SJU,MCO,7,1189,3
WN,4292,HOU,SAT,9,192,11
WN,497,OKC,BWI,20,1180,-7
WN,795,PHL,MDW,-7,668,-9
WN,1879,PHX,BOI,-3,735,-11
UA,1197,ANC,SFO,40,2018,20
UA,1266,SFO,EWR,-7,2565,-32
UA,1546,IAH,EWR,8,1400,-11
US,562,PHX,BOS,16,2300,-29
US,569,PHX,MCO,-1,1849,-1
AA,67,JFK,SJU,24,1598,0
AA,284,HNL,LAX,1,2556,5
AA,986,STT,MIA,-11,1107,-12
AA,360,ORD,LGA,65,733,53
AA,1483,MIA,LGA,-8,1096,-20
AA,1527,PHX,DFW,13,868,22
AA,2367,DFW,ELP,50,551,54
AA,1448,BOS,DFW,-6,1562,10
DL,1899,BNA,ATL,-1,214,-21
EV,5499,MSP,IAH,19,1034,47
EV,5538,DTW,CID,66,430,52
EV,5383,MSP,DFW,23,852,32
F9,320,PSP,DEN,-9,776,7
HA,18,HNL,LAS,-2,2762,-15
MQ,3073,ORD,CLE,1,315,-8
MQ,3101,OKC,ORD,-8,693,-28
EV,4349,ORD,ICT,-8,588,-5
MQ,3647,DFW,GRK,57,134,73
OO,4679,MSP,ICT,-3,545,-6
OO,5361,ORD,FWA,25,157,16
OO,2640,ORD,ICT,43,588,52
OO,5225,BFL,SFO,-2,238,-12
OO,6333,LAX,SAN,-2,109,2
OO,6562,MRY,PHX,-18,598,-18
OO,6619,YUM,PHX,-3,160,1
OO,7372,MSP,BJI,3,199,-10
EV,4550,MCI,IAH,-6,643,10
EV,5602,ATL,LFT,-6,503,-4
UA,379,DFW,SFO,78,1464,45
HA,187,KOA,HNL,-1,163,-3
NK,600,FLL,ATL,9,581,-7
EV,3274,ERI,ORD,-3,398,8
EV,4688,MKE,IAH,12,984,32
UA,1479,LAX,SAT,99,1211,91
B6,715,DCA,JAX,-5,634,-5
B6,2224,MCO,DCA,64,759,61
B6,1580,FLL,DCA,-1,899,-4
EV,5935,ELP,DEN,106,563,138
UA,73,SFO,HNL,3,2398,8
US,751,PHL,DFW,-7,1303,53
US,761,CLT,MIA,-4,650,-23
US,1705,PHL,PIT,-7,268,9
US,1741,DCA,TPA,-8,814,-14
US,1886,CLT,RIC,-3,257,-13
US,1999,CLT,BOS,41,728,29
UA,759,SFO,SEA,-3,679,-13
VX,936,SFO,LAX,-6,337,-7
WN,954,DEN,IND,45,977,46
WN,395,HOU,CRP,12,187,14
WN,427,LAS,DEN,-3,628,7
WN,1889,MCO,CMH,2,802,-7
WN,113,OAK,ONT,-1,362,5
WN,238,SEA,OAK,29,671,18
WN,791,SMF,SAN,10,480,7
WN,3127,STL,DAL,21,546,29
WN,2132,STL,MCO,5,882,1
WN,296,TPA,FLL,14,197,8
WN,104,OAK,PHX,7,646,17
UA,1250,MCO,DEN,8,1546,18
US,553,PHX,FLL,12,1972,8
AA,165,BOS,LAX,7,2611,19
AA,103,MSY,DFW,14,447,5
AA,341,DFW,AUS,44,190,52
AA,343,LGA,ORD,-4,733,-26
AA,241,ORD,SFO,-4,1846,-20
AA,1010,DEN,DFW,20,641,31
AA,1286,OMA,DFW,-8,583,0
AA,1664,SAT,DFW,29,247,34
B6,405,BOS,LGB,4,2602,15
B6,423,JFK,LAX,-3,2475,-34
DL,388,MSP,BZN,-2,874,-12
DL,521,MSP,DLH,-2,144,-16
DL,686,ATL,AUS,-2,813,-18
DL,752,MSP,OMA,0,282,-15
DL,769,ATL,MKE,-2,669,-6
DL,1077,RDU,ATL,0,356,-19
DL,1126,ATL,CVG,-2,373,2
DL,1142,HOU,ATL,-5,696,-13
AA,1364,CLT,ORD,-5,599,0
DL,1623,ATL,DAB,-2,366,-7
EV,2513,MLU,DFW,70,293,67
EV,5536,ATL,PIA,-5,565,-9
F9,1064,ORD,MCO,7,1005,1
F9,578,SLC,DEN,-8,391,19
MQ,2769,ORD,BMI,12,116,4
MQ,2794,DFW,MSN,26,821,22
MQ,3020,CLE,ORD,17,315,3
MQ,3085,DFW,TYS,19,772,22
MQ,3382,LGA,BNA,-3,764,-4
MQ,3444,BMI,DFW,0,690,20
NK,174,FLL,LGA,27,1076,18
OO,7415,MSP,RHI,22,190,11
OO,7403,MSP,HIB,-10,174,-10
OO,3487,FAT,SEA,-4,748,-7
OO,5317,SFO,CEC,-5,304,2
OO,4594,MSP,RAP,-4,489,-8
OO,4611,MSP,MKE,37,297,23
OO,6558,SBP,PHX,-3,509,-5
OO,6583,PHX,ABQ,4,328,0
US,1765,CLT,MCI,-2,808,0
DL,2363,ATL,MCI,-1,692,-12
EV,4890,ATL,CAE,-7,192,-14
DL,1178,RIC,ATL,29,481,2
EV,4224,EWR,MKE,-7,725,8
EV,5181,ATL,CHA,-3,106,-11
F9,1221,ILG,MCO,36,841,21
US,1719,CLT,FLL,31,631,17
EV,4629,CVG,EWR,-7,569,-17
OO,4853,SLC,SUN,-4,222,-11
UA,295,IAD,DEN,-1,1452,34
US,1870,PHX,DTW,-4,1671,-20
US,1885,STL,CLT,9,575,0
US,2070,CLT,LGA,-1,544,-15
US,2092,MSY,CLT,11,651,6
UA,587,SEA,SFO,10,679,3
WN,1694,CAK,ATL,-6,528,-26
WN,3490,DAL,BHM,17,587,6
WN,1011,FLL,TPA,-3,197,-2
WN,368,GSP,BWI,4,426,-5
WN,3356,LAS,ALB,21,2237,-3
WN,520,MCI,ABQ,8,718,15
WN,4561,MSY,LAX,4,1670,-26
WN,1123,PIT,TPA,13,873,1
WN,519,SDF,MDW,6,271,-9
WN,3837,TPA,DCA,7,814,-5
WN,586,TUL,HOU,107,453,114
WN,915,OAK,PDX,0,543,-9
UA,1403,ORD,IAD,-7,589,-38
UA,1593,EWR,MCO,21,937,8
UA,1762,SFO,IAH,-3,1635,-8
US,484,SMF,PHX,12,647,6
US,486,SAN,PHX,-10,304,-17
US,494,LAX,PHX,0,370,10
US,583,PHX,MCI,-5,1044,-19
US,614,PHX,ATL,8,1587,13
US,626,CLT,PHX,14,1773,12
AA,65,JFK,DFW,10,1391,49
AA,1418,IAD,DFW,-1,1172,14
AA,1585,DFW,MSY,10,447,5
AA,2361,DCA,ORD,-7,612,-21
AA,2414,DFW,EWR,-1,1372,-16
AS,84,ANC,SEA,-11,1448,-24
B6,1640,RSW,LGA,0,1080,-12
B6,1685,BOS,PIT,-4,496,-4
DL,478,ATL,JFK,8,760,7
DL,491,JFK,LAS,-4,2248,-8
DL,991,MSP,FAR,3,223,-5
DL,1060,ATL,EWR,-3,746,-13
DL,1377,MSP,ORD,-3,334,-21
DL,1425,BWI,ATL,-7,577,-6
DL,2299,ATL,HOU,0,696,-18
DL,2470,ATL,MDW,-3,591,-9
DL,1652,ATL,BWI,-3,577,-13
EV,2505,DFW,LFT,0,351,29
EV,2530,DFW,BTR,-2,383,0
EV,3949,ORD,LEX,-5,323,-18
EV,4091,EWR,IND,0,645,6
EV,4273,ORD,MCI,-6,403,-11
EV,5152,LGA,CHS,52,641,30
EV,5443,ATL,AEX,-3,500,-5
MQ,2863,DTW,ORD,23,235,22
MQ,2805,ORD,FWA,5,157,-2
MQ,2889,ORD,CVG,38,265,29
MQ,3129,DFW,VPS,14,641,9
MQ,3186,DFW,CVG,38,812,50
MQ,3582,DFW,LAW,73,140,78
OO,5363,SFO,ONT,-6,363,-5
OO,3469,OMA,SEA,6,1368,0
OO,5609,SFO,PDX,-3,550,5
OO,6310,LAX,PSP,18,110,33
OO,5396,ORD,MKE,-4,67,-17
OO,6577,TUS,PHX,86,110,105
OO,6606,FAT,PHX,0,493,-15
MQ,3684,LGA,DAY,-10,549,-6
US,2056,CLT,RDU,97,130,92
OO,5345,FWA,ORD,-17,157,-21
AA,1621,MCO,MIA,13,192,2
HA,278,HNL,KOA,5,163,5
OO,5216,IAH,BHM,-1,562,0
EV,4350,LRD,IAH,0,301,-4
EV,4297,EWR,DTW,0,488,-2
EV,4360,IAH,ICT,-1,542,-14
OO,6320,MSP,LAX,38,1535,16
B6,1161,LGA,PBI,2,1035,-23
DL,2036,EYW,ATL,-7,646,-17
DL,1778,ATL,MEM,-1,332,-13
EV,5167,ORF,ATL,-3,516,-5
EV,4311,MLI,ORD,7,139,-2
OO,5645,MFR,SFO,-3,329,-6
US,629,BOS,PHX,4,2300,30
US,639,JFK,PHX,1,2153,23
US,766,PHL,SAN,-7,2370,26
US,1864,CLT,PVD,-5,683,-5
US,2015,PHL,ATL,4,666,20
US,2036,CLT,SYR,-7,603,-6
US,2046,CLT,RSW,-6,600,-19
UA,541,SEA,EWR,-10,2402,-31
WN,3034,ATL,MCO,0,404,-1
WN,976,BNA,PNS,-3,391,-10
WN,152,BWI,PIT,-3,210,-9
WN,942,CLE,MDW,-3,307,-18
WN,282,DEN,PHX,15,602,22
WN,969,DEN,SNA,43,846,32
WN,1765,HOU,ATL,0,696,-7
WN,554,HRL,HOU,12,277,-2
WN,102,IND,LAS,0,1590,-17
WN,2063,MDW,CHS,12,745,-8
WN,4966,MDW,MSP,0,349,-9
WN,3652,MDW,OAK,10,1844,-15
WN,344,MKE,LAS,-3,1524,-20
WN,1517,MSY,MCO,1,551,-6
WN,2052,SLC,MDW,7,1259,1
WN,606,SMF,LAS,-2,397,-1
WN,2426,OAK,SAN,7,446,5
WN,310,PBI,ATL,0,545,-10
UA,1727,SFO,OGG,4,2338,5
US,437,PHX,ORD,28,1440,14
US,594,PHX,IAH,-1,1009,16
AA,373,DFW,SAT,78,247,82
AA,1020,DFW,MEM,15,432,10
AA,1035,DFW,TUL,11,237,12
AA,1399,STL,DFW,-1,550,15
AA,1687,ORD,FLL,96,1182,96
AS,892,HNL,SAN,22,2614,-2
B6,1459,BDL,FLL,25,1173,1
DL,887,ATL,PDX,10,2172,-14
DL,1441,ATL,CLT,0,226,-13
AA,926,DFW,LIT,3,304,5
DL,1810,ATL,DCA,-2,547,-16
DL,1812,ATL,ORD,-2,606,-8
B6,170,FLL,BOS,0,1237,1
EV,3255,EWR,CLE,10,404,1
EV,4189,IAH,JAN,-5,351,-3
EV,5928,ORD,MEM,2,491,-1
F9,1356,IAD,TPA,63,811,54
F9,939,TTN,PBI,-6,985,-3
MQ,2844,DFW,SAF,-3,551,5
MQ,2986,ORD,DTW,0,235,-16
MQ,3140,DFW,ASE,61,701,70
OO,2589,LAX,MRY,-6,266,4
OO,4677,MSP,MDW,8,349,-6
OO,5385,SFO,SMF,-6,86,-10
OO,5387,LAX,SBP,3,156,-3
OO,4685,MSP,LAN,0,455,-10
OO,4976,SFO,STL,7,1735,7
OO,4737,MSP,DIK,-4,481,-16
OO,6227,SLC,ORD,11,1250,11
OO,6386,SFO,BOI,-8,522,0
OO,6556,PHX,DRO,73,351,68
OO,6574,SBA,PHX,-7,455,-11
B6,26,TPA,JFK,6,1005,9
EV,5400,ATL,TRI,-3,227,-6
HA,142,HNL,ITO,-2,216,-4
UA,736,EWR,MIA,7,1085,-9
OO,5620,DFW,LAX,52,1235,23
B6,1198,MCO,LGA,42,950,47
DL,787,MSP,ATL,16,907,-2
DL,1728,LAS,JFK,-2,2248,-8
OO,6217,BUR,SFO,-6,326,-14
UA,1750,PHL,SFO,13,2521,41
B6,691,BOS,TPA,-3,1185,-11
HA,294,LIH,OGG,8,201,5
DL,2143,ATL,LAS,-2,1747,-26
EV,4645,MSP,EWR,-5,1008,-18
UA,393,BUF,ORD,2,473,-10
US,1791,CLT,TPA,0,507,-3
US,1802,CLT,MSY,-3,651,-4
US,1875,CLT,PBI,-3,590,-10
WN,2701,BHM,DAL,0,587,2
WN,602,BUF,BWI,8,281,7
WN,4995,BWI,CMH,19,337,10
WN,838,BWI,DAY,66,406,75
WN,632,CAK,LGA,1,397,21
WN,1133,DEN,MDW,77,895,75
WN,1757,LAS,IAD,2,2065,-23
WN,1587,LAS,IND,12,1590,-5
WN,4738,LAS,MDW,26,1521,9
WN,843,LAS,ONT,2,197,-1
WN,1908,LAX,SLC,58,590,65
WN,558,MAF,LAS,19,795,16
WN,257,MCO,PIT,3,834,9
WN,2128,MDW,HOU,0,937,-14
WN,537,OAK,LAX,-5,337,1
WN,387,RIC,ATL,1,481,-5
WN,1870,SAN,SAT,14,1129,10
WN,1276,SFO,LAX,32,337,23
WN,332,SJC,BUR,-5,296,-8
WN,1155,TUL,PHX,26,935,31
WN,2417,OMA,MDW,23,423,9
WN,1767,PDX,SMF,2,479,-3
AA,297,LAX,HNL,-4,2556,21
AA,1385,DFW,IND,40,761,27
AA,1576,SNA,PHX,-4,338,-3
AA,1512,TPA,DFW,8,929,16
AA,2343,ORD,DFW,15,802,26
AA,2323,DFW,OMA,37,583,31
AS,858,OGG,SAN,-12,2541,-13
DL,1050,ATL,RSW,-1,515,-14
DL,1159,BUF,ATL,-3,712,-26
DL,81,ATL,LAX,19,1947,-8
DL,1564,ATL,SAN,-1,1892,-13
DL,1629,ATL,BOS,-7,946,-17
EV,4699,IAH,MEM,1,468,6
EV,6110,ORD,DAY,-2,240,-17
EV,5998,ORD,LIT,-4,552,11
F9,1275,PHL,MIA,-1,1013,12
HA,50,HNL,JFK,7,4983,3
MQ,2964,GRR,DFW,58,931,84
MQ,3008,IND,ORD,50,177,51
MQ,3077,DFW,SGF,0,364,25
MQ,3100,MSN,ORD,9,108,-1
MQ,3401,SHV,DFW,-3,190,-7
NK,660,MCI,ORD,-12,403,-17
OO,5290,AVL,ORD,19,536,12
OO,4504,ORD,DTW,-1,235,-17
OO,4703,LAX,SMF,27,373,21
OO,5212,ASE,ORD,204,1013,204
EV,5803,IAH,LIT,18,374,3
AA,212,OGG,LAX,24,2486,20
B6,1884,MCO,JFK,-1,944,8
DL,1277,ATL,MSY,0,425,-5
HA,295,OGG,HNL,2,100,3
EV,5274,MLI,ATL,-4,633,-6
UA,441,PIT,DEN,-2,1290,4
B6,327,EWR,MCO,-2,937,-13
B6,2302,JFK,BUF,62,301,66
EV,3930,MSN,ORD,22,108,24
OO,5191,JAC,LAX,-12,784,-29
UA,237,EWR,SFO,19,2565,3
US,683,PHX,EWR,-2,2133,-31
US,853,CLT,BUF,-3,546,5
US,1745,CLT,PIT,-2,366,2
US,1889,CLT,BDL,-7,644,-12
UA,488,SFO,LAX,6,337,-3
VX,27,JFK,SFO,-2,2586,9
WN,1728,BNA,JAX,1,483,-4
WN,4010,BOS,ATL,18,946,13
WN,1664,DAL,SAT,63,248,61
WN,980,DCA,DAL,-6,1184,-6
WN,1760,EWR,MDW,-2,711,4
WN,4997,LAS,SAN,3,258,-4
WN,2082,MCO,BWI,3,787,-9
WN,3879,MSP,MKE,9,297,-1
WN,506,RDU,BWI,13,255,8
WN,512,SAN,LAS,41,258,39
WN,342,SAT,LAX,13,1211,-8
WN,2410,SMF,SEA,14,605,9
WN,4386,STL,MCI,-2,237,-5
WN,526,STL,MDW,-4,251,-10
WN,2176,TPA,BWI,9,842,-6
WN,661,OKC,PHX,41,833,35
WN,745,PHX,ATL,56,1587,41
UA,1130,ORD,DTW,9,235,-3
UA,1178,EWR,IAH,4,1400,36
US,551,PHX,DFW,5,868,16
AA,133,JFK,LAX,-2,2475,-10
AA,276,DFW,ATL,5,731,16
AA,1138,LGA,DFW,-2,1389,-6
AA,1228,SLC,DFW,37,989,49
AA,1430,MSP,ORD,-5,334,-17
AA,1401,ORD,MIA,-6,1197,-2
AA,1480,DFW,JFK,16,1391,12
AA,2302,MCO,DFW,2,985,-1
AA,2370,DFW,IAH,35,224,46
AS,37,MSP,SEA,-5,1399,5
AS,64,WRG,KTN,-17,82,0
AS,759,MCI,SEA,12,1489,0
AA,2488,EWR,DFW,32,1372,27
B6,348,LGB,OAK,-6,353,-13
DL,525,ATL,SJU,3,1547,-17
DL,768,PBI,ATL,-3,545,0
DL,813,ATL,PHL,-2,666,-16
DL,1058,MCO,ATL,-2,404,-29
DL,1251,ATL,SNA,-4,1919,-21
DL,1293,MSY,ATL,17,425,7
DL,1299,LAX,KOA,11,2504,22
DL,74,MIA,ATL,-5,594,-12
DL,1532,LGA,MIA,-5,1096,-44
DL,1903,LGA,PBI,-6,1035,-27
HA,34,OGG,LAX,16,2486,3
MQ,3044,JFK,BWI,-5,184,-5
MQ,2951,ORD,DSM,4,299,4
MQ,3061,AZO,ORD,6,122,-7
MQ,2982,RIC,ORD,39,642,37
NK,678,RSW,DTW,10,1084,6
OO,5347,LAX,MRY,10,266,7
OO,6238,ACV,SFO,68,250,67
OO,2639,FAT,LAX,103,209,99
OO,5190,SFO,ASE,-6,848,-3
UA,710,DEN,GRR,14,1015,8
DL,1457,SEA,SLC,-6,689,-10
